date,time,open,high,low,close,volume
20231129,114500,4568.75,4570.00,4568.50,4568.75,1196
20231129,114600,4569.00,4569.75,4568.75,4569.50,856
20231129,114700,4569.50,4570.00,4568.75,4569.75,681
20231129,114800,4569.75,4569.75,4568.75,4569.00,945
20231129,114900,4569.00,4569.75,4569.00,4569.25,641
20231129,115000,4569.00,4569.00,4567.50,4567.75,1739
20231129,115100,4568.00,4568.50,4567.50,4568.00,991
20231129,115200,4568.25,4569.25,4568.00,4569.00,1650
20231129,115300,4569.00,4571.00,4568.00,4570.75,2041
20231129,115400,4570.75,4571.75,4570.50,4571.50,1710
20231129,115500,4571.50,4571.75,4570.50,4570.75,893
20231129,115600,4570.75,4571.50,4570.00,4570.00,776
20231129,115700,4570.25,4570.75,4570.00,4570.25,687
20231129,115800,4570.25,4571.25,4570.00,4570.75,732
20231129,115900,4570.50,4571.25,4570.25,4571.25,445
20231129,120000,4571.00,4571.25,4570.00,4570.25,1013
20231129,120100,4570.25,4571.25,4570.25,4571.25,418
20231129,120200,4571.00,4571.00,4569.00,4569.50,1694
20231129,120300,4569.50,4570.25,4569.00,4569.75,936
20231129,120400,4569.75,4570.00,4569.00,4569.50,526
20231129,120500,4569.50,4571.50,4569.25,4569.75,933
20231129,120600,4569.75,4571.00,4569.50,4570.75,621
20231129,120700,4570.75,4571.75,4570.25,4570.75,799
20231129,120800,4570.75,4572.25,4570.75,4572.00,1207
20231129,120900,4571.75,4572.25,4571.25,4572.25,787
20231129,121000,4572.00,4572.75,4571.00,4571.25,1701
20231129,121100,4571.25,4571.75,4571.00,4571.25,491
20231129,121200,4571.50,4573.75,4571.50,4573.25,2232
20231129,121300,4573.25,4573.50,4572.50,4572.50,966
20231129,121400,4572.75,4573.25,4572.50,4572.75,632
20231129,121500,4573.00,4573.25,4572.00,4572.50,531
20231129,121600,4572.75,4573.00,4572.25,4573.00,523
20231129,121700,4573.00,4573.75,4572.75,4573.50,462
20231129,121800,4573.50,4574.00,4572.75,4573.50,951
20231129,121900,4573.50,4573.75,4573.00,4573.00,630
20231129,122000,4573.00,4574.25,4572.75,4573.75,960
20231129,122100,4573.75,4574.50,4573.50,4574.00,865
20231129,122200,4574.00,4574.00,4573.25,4573.50,610
20231129,122300,4573.75,4574.00,4573.00,4573.50,786
20231129,122400,4573.75,4574.00,4573.25,4573.50,484
20231129,122500,4573.25,4574.25,4573.25,4573.75,569
20231129,122600,4573.75,4574.25,4572.75,4573.00,954
20231129,122700,4573.00,4574.25,4572.75,4573.50,996
20231129,122800,4573.50,4574.75,4573.25,4574.75,881
20231129,122900,4574.75,4575.50,4574.50,4575.25,1945
20231129,123000,4575.25,4576.00,4575.00,4575.00,1574
20231129,123100,4574.75,4575.25,4574.50,4575.00,658
20231129,123200,4575.00,4576.50,4575.00,4575.50,2147
20231129,123300,4575.75,4576.00,4575.50,4575.75,796
20231129,123400,4575.50,4576.25,4575.50,4575.75,560
20231129,123500,4576.00,4576.00,4575.00,4575.75,825
20231129,123600,4575.75,4576.00,4575.25,4576.00,341
20231129,123700,4576.00,4576.25,4575.75,4576.00,385
20231129,123800,4576.00,4576.50,4575.25,4575.75,746
20231129,123900,4576.00,4576.25,4575.25,4576.25,508
20231129,124000,4576.25,4576.75,4575.75,4575.75,996
20231129,124100,4575.75,4576.25,4575.00,4575.75,792
20231129,124200,4575.75,4576.50,4575.50,4576.25,497
20231129,124300,4576.25,4576.25,4574.75,4575.50,963
20231129,124400,4575.50,4576.25,4575.25,4575.50,619
20231129,124500,4575.75,4576.25,4575.00,4576.00,913
20231129,124600,4576.00,4577.00,4576.00,4576.75,1239
20231129,124700,4576.75,4577.00,4575.50,4575.50,1530
20231129,124800,4575.75,4576.50,4575.50,4576.50,879
20231129,124900,4576.50,4576.75,4575.75,4576.25,358
20231129,125000,4576.25,4576.25,4575.00,4575.50,711
20231129,125100,4575.50,4575.75,4575.00,4575.50,659
20231129,125200,4575.75,4576.50,4575.50,4576.25,845
20231129,125300,4576.50,4577.25,4576.25,4576.75,1121
20231129,125400,4577.00,4577.25,4576.25,4576.50,499
20231129,125500,4576.25,4576.75,4575.25,4575.50,1005
20231129,125600,4575.75,4576.25,4575.25,4575.50,658
20231129,125700,4575.75,4576.50,4575.75,4576.25,203
20231129,125800,4576.25,4576.25,4575.75,4575.75,390
20231129,125900,4576.00,4576.50,4575.75,4576.25,208
20231129,130000,4576.50,4577.50,4576.00,4576.25,874
20231129,130100,4576.25,4576.25,4574.25,4574.50,1782
20231129,130200,4574.50,4576.25,4574.50,4575.50,1360
20231129,130300,4575.50,4578.00,4575.50,4578.00,2104
20231129,130400,4577.75,4578.00,4575.50,4575.50,2585
20231129,130500,4575.50,4576.25,4575.50,4575.75,510
20231129,130600,4576.00,4576.50,4575.00,4575.00,921
20231129,130700,4575.25,4575.75,4574.50,4574.75,1061
20231129,130800,4574.50,4575.00,4572.75,4574.75,2955
20231129,130900,4574.75,4575.50,4574.25,4575.50,1115
20231129,131000,4575.50,4575.75,4574.75,4574.75,671
20231129,131100,4574.75,4575.00,4572.50,4573.25,1314
20231129,131200,4573.00,4574.25,4573.00,4574.00,1797
20231129,131300,4574.00,4574.25,4573.00,4573.00,654
20231129,131400,4573.00,4574.00,4572.75,4572.75,1345
20231129,131500,4572.75,4573.00,4571.75,4572.75,2129
20231129,131600,4572.75,4574.25,4572.75,4572.75,1179
20231129,131700,4572.75,4573.50,4572.25,4573.00,551
20231129,131800,4573.00,4573.25,4572.75,4573.00,289
20231129,131900,4573.00,4573.00,4572.25,4572.75,512
20231129,132000,4572.50,4573.25,4572.00,4573.00,627
20231129,132100,4572.75,4573.75,4572.75,4573.25,906
20231129,132200,4573.25,4573.75,4573.00,4573.25,284
20231129,132300,4573.50,4573.75,4573.00,4573.00,365
20231129,132400,4573.00,4573.75,4572.50,4573.50,336
20231129,132500,4573.50,4574.00,4572.75,4574.00,794
20231129,132600,4574.25,4576.25,4574.00,4576.00,2096
20231129,132700,4575.75,4576.25,4575.00,4575.25,1006
20231129,132800,4575.25,4576.25,4575.00,4576.00,674
20231129,132900,4576.25,4576.75,4575.75,4576.50,763
20231129,133000,4576.50,4576.50,4575.00,4575.50,1233
20231129,133100,4575.50,4575.50,4573.50,4573.50,1110
20231129,133200,4573.50,4574.50,4573.50,4574.00,551
20231129,133300,4574.00,4574.25,4570.25,4570.75,3479
20231129,133400,4570.50,4572.25,4570.25,4571.75,1592
20231129,133500,4571.75,4572.00,4570.75,4571.25,1055
20231129,133600,4571.25,4573.00,4571.25,4572.75,950
20231129,133700,4572.50,4574.25,4572.50,4574.25,1278
20231129,133800,4574.00,4574.50,4573.50,4574.00,538
20231129,133900,4574.00,4574.75,4573.50,4574.75,691
20231129,134000,4574.75,4574.75,4574.00,4574.75,625
20231129,134100,4574.75,4575.00,4574.25,4574.50,384
20231129,134200,4574.50,4574.75,4573.50,4574.25,791
20231129,134300,4574.00,4574.50,4573.50,4574.25,314
20231129,134400,4574.25,4574.25,4573.25,4573.50,461
20231129,134500,4573.25,4574.50,4573.25,4573.50,832
20231129,134600,4573.50,4574.50,4573.50,4574.50,548
20231129,134700,4574.50,4575.00,4573.75,4574.75,470
20231129,134800,4575.00,4575.75,4574.25,4575.00,1075
20231129,134900,4575.25,4575.25,4574.00,4574.50,494
20231129,135000,4574.50,4575.75,4574.50,4575.50,461
20231129,135100,4575.50,4575.75,4575.00,4575.00,286
20231129,135200,4575.00,4575.25,4574.00,4574.00,524
20231129,135300,4574.00,4574.50,4574.00,4574.50,581
20231129,135400,4574.25,4575.50,4574.25,4575.25,281
20231129,135500,4575.00,4575.00,4574.00,4574.50,256
20231129,135600,4574.25,4574.50,4574.00,4574.00,734
20231129,135700,4574.00,4575.25,4574.00,4574.25,363
20231129,135800,4574.25,4575.50,4574.25,4575.25,286
20231129,135900,4575.25,4575.25,4574.25,4574.50,455
20231129,140000,4574.50,4574.75,4574.00,4574.50,658
20231129,140100,4574.75,4575.25,4574.25,4574.75,562
20231129,140200,4574.75,4574.75,4572.75,4573.00,1424
20231129,140300,4572.75,4573.25,4571.75,4572.50,1153
20231129,140400,4572.50,4572.75,4572.00,4572.50,620
20231129,140500,4572.75,4574.50,4572.50,4574.50,905
20231129,140600,4574.50,4576.25,4574.25,4574.50,2338
20231129,140700,4574.50,4574.75,4572.75,4572.75,1072
20231129,140800,4572.75,4574.00,4572.75,4573.75,625
20231129,140900,4573.50,4575.25,4573.50,4575.00,729
20231129,141000,4575.25,4576.00,4574.75,4575.25,1212
20231129,141100,4575.25,4576.00,4574.50,4575.75,553
20231129,141200,4576.00,4577.00,4574.50,4574.50,3127
20231129,141300,4574.50,4575.00,4573.75,4574.25,691
20231129,141400,4574.25,4575.75,4574.25,4575.25,393
20231129,141500,4575.25,4575.75,4574.75,4575.50,589
20231129,141600,4575.25,4575.75,4575.00,4575.25,451
20231129,141700,4575.25,4575.75,4575.00,4575.25,276
20231129,141800,4575.25,4576.25,4575.25,4576.00,858
20231129,141900,4576.00,4576.00,4573.75,4574.00,1790
20231129,142000,4574.00,4574.25,4573.50,4574.25,694
20231129,142100,4574.25,4575.50,4574.25,4575.50,791
20231129,142200,4575.50,4576.00,4574.00,4574.00,953
20231129,142300,4574.25,4574.75,4573.50,4574.25,829
20231129,142400,4574.50,4574.50,4573.50,4573.75,513
20231129,142500,4574.00,4574.25,4572.50,4573.50,1190
20231129,142600,4573.50,4574.00,4573.25,4573.75,531
20231129,142700,4573.75,4573.75,4572.50,4573.00,801
20231129,142800,4573.25,4573.25,4572.25,4572.50,1022
20231129,142900,4572.25,4572.75,4572.00,4572.25,982
20231129,143000,4572.25,4572.25,4570.00,4570.25,2995
20231129,143100,4570.25,4571.75,4570.25,4570.50,1516
20231129,143200,4570.75,4570.75,4569.25,4569.50,1618
20231129,143300,4569.75,4571.25,4569.50,4571.00,1226
20231129,143400,4571.00,4571.00,4570.00,4570.25,504
20231129,143500,4570.00,4570.75,4568.75,4569.00,1510
20231129,143600,4569.00,4569.00,4565.00,4566.50,6531
20231129,143700,4566.25,4566.50,4565.50,4566.25,2316
20231129,143800,4566.00,4566.75,4565.00,4565.75,1531
20231129,143900,4565.50,4566.00,4565.00,4565.50,1083
20231129,144000,4565.00,4566.00,4564.25,4565.75,1509
20231129,144100,4565.75,4566.75,4565.25,4566.00,1275
20231129,144200,4566.00,4566.75,4565.50,4566.50,763
20231129,144300,4566.25,4567.00,4565.75,4566.25,1121
20231129,144400,4566.00,4566.50,4565.50,4565.75,486
20231129,144500,4565.75,4566.75,4565.25,4566.75,1082
20231129,144600,4566.75,4568.00,4566.75,4567.50,2278
20231129,144700,4567.50,4568.25,4567.50,4567.50,962
20231129,144800,4567.75,4568.25,4567.25,4567.50,705
20231129,144900,4567.25,4568.25,4567.25,4567.25,1029
20231129,145000,4567.50,4567.75,4566.50,4567.50,1052
20231129,145100,4567.50,4567.75,4567.00,4567.25,747
20231129,145200,4567.50,4567.75,4566.75,4567.00,771
20231129,145300,4567.00,4568.00,4567.00,4567.75,552
20231129,145400,4567.75,4567.75,4567.00,4567.25,300
20231129,145500,4567.25,4567.75,4566.50,4566.50,570
20231129,145600,4566.75,4567.75,4566.50,4567.50,492
20231129,145700,4567.75,4569.00,4567.50,4568.25,1107
20231129,145800,4568.25,4568.50,4567.50,4567.75,741
20231129,145900,4568.00,4569.00,4567.75,4568.75,608
20231129,150000,4568.75,4569.25,4566.75,4567.50,1807
20231129,150100,4567.50,4569.25,4567.00,4568.50,1066
20231129,150200,4568.25,4568.25,4567.50,4567.75,419
20231129,150300,4567.75,4568.50,4567.25,4567.50,401
20231129,150400,4567.75,4568.50,4567.50,4567.50,742
20231129,150500,4567.50,4568.50,4567.25,4567.50,610
20231129,150600,4567.50,4567.75,4566.75,4567.00,628
20231129,150700,4567.00,4567.00,4566.00,4566.00,1555
20231129,150800,4566.00,4566.75,4566.00,4566.75,728
20231129,150900,4566.75,4568.50,4566.75,4567.75,922
20231129,151000,4567.50,4568.00,4566.25,4566.25,951
20231129,151100,4566.25,4567.00,4565.50,4566.00,1475
20231129,151200,4565.75,4566.25,4565.25,4566.00,990
20231129,151300,4566.00,4566.75,4565.75,4566.00,819
20231129,151400,4565.75,4565.75,4564.25,4564.50,1784
20231129,151500,4564.50,4565.25,4563.50,4563.50,2112
20231129,151600,4563.50,4564.50,4560.50,4561.25,4601
20231129,151700,4561.25,4562.25,4561.00,4561.25,2020
20231129,151800,4561.00,4561.00,4559.75,4560.25,3215
20231129,151900,4560.25,4562.25,4560.25,4562.00,1437
20231129,152000,4561.75,4562.00,4560.50,4561.25,1322
20231129,152100,4561.25,4561.75,4560.75,4561.50,1086
20231129,152200,4561.50,4562.00,4561.00,4561.50,1108
20231129,152300,4561.25,4561.50,4560.50,4560.50,1423
20231129,152400,4560.50,4560.75,4558.75,4559.00,2928
20231129,152500,4559.00,4559.50,4557.75,4558.00,3530
20231129,152600,4558.25,4558.50,4557.25,4557.75,1979
20231129,152700,4557.75,4558.25,4557.00,4558.25,1640
20231129,152800,4558.25,4559.25,4557.75,4558.00,1503
20231129,152900,4558.00,4558.50,4557.25,4557.75,1001
20231129,153000,4558.00,4558.00,4557.00,4557.25,1409
20231129,153100,4557.50,4558.75,4557.50,4558.00,1067
20231129,153200,4558.00,4558.25,4557.25,4557.75,709
20231129,153300,4557.75,4559.00,4557.25,4557.50,948
20231129,153400,4557.50,4558.25,4557.25,4557.75,622
20231129,153500,4557.75,4557.75,4556.75,4557.00,1244
20231129,153600,4557.25,4557.50,4556.75,4557.25,867
20231129,153700,4557.50,4557.75,4557.00,4557.00,518
20231129,153800,4557.25,4557.50,4556.00,4556.25,1494
20231129,153900,4556.25,4556.50,4556.00,4556.25,1500
20231129,154000,4556.50,4556.75,4555.50,4556.00,1014
20231129,154100,4555.75,4558.25,4555.75,4558.00,1687
20231129,154200,4558.00,4559.25,4558.00,4558.25,2152
20231129,154300,4558.25,4558.75,4557.50,4558.50,997
20231129,154400,4558.50,4560.00,4558.50,4559.50,1956
20231129,154500,4559.50,4559.75,4558.50,4558.75,1429
20231129,154600,4558.75,4558.75,4557.25,4558.00,1103
20231129,154700,4557.75,4558.75,4557.50,4558.25,960
20231129,154800,4558.25,4558.75,4558.00,4558.25,668
20231129,154900,4558.25,4560.00,4558.25,4559.75,1332
20231129,155000,4559.75,4560.25,4558.50,4559.50,2226
20231129,155100,4559.25,4559.75,4557.50,4557.75,1908
20231129,155200,4557.75,4559.50,4557.50,4558.25,2038
20231129,155300,4558.25,4559.50,4558.00,4558.75,892
20231129,155400,4558.75,4560.00,4558.25,4559.00,2067
20231129,155500,4559.00,4560.00,4559.00,4559.50,1170
20231129,155600,4559.50,4559.50,4558.00,4558.25,1419
20231129,155700,4558.00,4558.75,4558.00,4558.25,759
20231129,155800,4558.25,4559.00,4557.50,4558.00,1142
20231129,155900,4558.00,4560.25,4557.25,4559.75,6802
20231129,160000,4559.75,4561.75,4559.25,4561.50,3146
20231129,160100,4561.50,4562.00,4560.50,4561.25,1444
20231129,160200,4561.50,4561.75,4560.75,4561.25,705
20231129,160300,4561.50,4562.75,4561.50,4562.50,974
20231129,160400,4562.50,4563.75,4562.50,4563.50,1309
20231129,160500,4563.25,4564.00,4563.25,4563.75,492
20231129,160600,4563.75,4565.00,4563.50,4564.50,742
20231129,160700,4564.75,4565.25,4564.50,4564.75,822
20231129,160800,4565.00,4565.00,4564.25,4564.75,358
20231129,160900,4564.75,4564.75,4564.00,4564.25,400
20231129,161000,4564.25,4565.00,4564.25,4564.75,217
20231129,161100,4564.75,4565.00,4564.50,4564.75,113
20231129,161200,4565.00,4565.00,4564.75,4564.75,167
20231129,161300,4565.00,4565.00,4564.50,4564.75,174
20231129,161400,4564.75,4565.00,4564.50,4564.50,242
20231129,161500,4564.50,4565.00,4564.25,4564.50,147
20231129,161600,4564.75,4565.25,4564.50,4565.00,332
20231129,161700,4565.00,4565.00,4564.75,4564.75,123
20231129,161800,4564.75,4565.00,4564.50,4564.75,103
20231129,161900,4564.50,4564.75,4564.50,4564.50,22
20231129,162000,4564.75,4564.75,4564.50,4564.50,93
20231129,162100,4564.50,4564.75,4564.50,4564.50,140
20231129,162200,4564.75,4565.75,4564.75,4565.25,427
20231129,162300,4565.50,4565.75,4565.25,4565.75,92
20231129,162400,4565.75,4566.00,4565.25,4565.25,284
20231129,162500,4565.00,4565.25,4565.00,4565.00,69
20231129,162600,4565.00,4565.00,4564.50,4565.00,120
20231129,162700,4564.75,4565.50,4564.75,4565.25,57
20231129,162800,4565.50,4565.50,4564.50,4564.75,71
20231129,162900,4564.75,4564.75,4564.50,4564.75,118
20231129,163000,4564.75,4564.75,4564.25,4564.50,139
20231129,163100,4564.75,4565.25,4564.75,4564.75,905
20231129,163200,4565.00,4565.00,4565.00,4565.00,43
20231129,163300,4564.75,4565.00,4564.50,4564.50,192
20231129,163400,4564.50,4564.50,4564.25,4564.50,109
20231129,163500,4564.25,4564.50,4564.25,4564.50,15
20231129,163600,4564.25,4564.50,4563.75,4563.75,272
20231129,163700,4564.00,4564.00,4563.50,4564.00,142
20231129,163800,4563.75,4564.00,4563.75,4563.75,39
20231129,163900,4563.75,4564.00,4563.50,4563.50,157
20231129,164000,4563.50,4564.00,4563.50,4563.75,125
20231129,164100,4563.75,4563.75,4563.50,4563.75,20
20231129,164200,4563.50,4563.50,4563.00,4563.00,239
20231129,164300,4563.25,4563.25,4563.00,4563.00,98
20231129,164400,4563.00,4563.25,4562.75,4563.25,152
20231129,164500,4563.25,4563.25,4563.00,4563.25,122
20231129,164600,4563.00,4563.75,4563.00,4563.50,142
20231129,164700,4563.50,4563.75,4563.50,4563.50,57
20231129,164800,4563.50,4563.75,4563.50,4563.75,9
20231129,164900,4563.50,4563.75,4563.25,4563.50,95
20231129,165000,4563.50,4563.50,4563.00,4563.25,151
20231129,165100,4563.25,4563.25,4563.00,4563.25,157
20231129,165200,4563.25,4563.50,4563.25,4563.50,79
20231129,165300,4563.50,4563.75,4563.25,4563.25,86
20231129,165400,4563.25,4563.25,4562.75,4563.00,131
20231129,165500,4563.00,4563.00,4562.50,4562.75,176
20231129,165600,4562.75,4563.00,4562.50,4562.50,32
20231129,165700,4562.50,4562.75,4562.25,4562.75,131
20231129,165800,4562.50,4562.75,4561.75,4562.25,158
20231129,165900,4562.25,4563.00,4562.25,4563.00,117
20231129,180000,4561.75,4563.50,4561.75,4562.00,324
20231129,180100,4562.00,4562.50,4561.75,4562.50,116
20231129,180200,4562.50,4562.50,4561.00,4562.50,199
20231129,180300,4562.50,4563.00,4562.25,4563.00,105
20231129,180400,4563.00,4563.00,4562.50,4562.50,72
20231129,180500,4562.50,4562.75,4561.75,4562.00,68
20231129,180600,4562.25,4562.75,4562.25,4562.25,41
20231129,180700,4562.00,4562.25,4561.75,4562.00,33
20231129,180800,4562.00,4562.00,4561.75,4561.75,28
20231129,180900,4561.75,4562.00,4561.75,4562.00,74
20231129,181000,4562.25,4562.25,4562.00,4562.25,41
20231129,181100,4562.25,4562.25,4561.75,4562.00,38
20231129,181200,4562.25,4562.50,4562.00,4562.25,48
20231129,181300,4562.25,4562.25,4561.75,4561.75,46
20231129,181400,4561.75,4562.00,4561.75,4561.75,30
20231129,181500,4562.00,4562.00,4561.50,4561.75,34
20231129,181600,4561.75,4561.75,4561.75,4561.75,28
20231129,181700,4561.50,4561.75,4561.50,4561.50,30
20231129,181800,4561.75,4562.00,4561.50,4562.00,28
20231129,181900,4562.00,4562.25,4561.75,4562.00,38
20231129,182000,4562.25,4562.50,4562.25,4562.25,22
20231129,182100,4562.25,4562.50,4562.25,4562.50,68
20231129,182200,4562.50,4562.75,4562.25,4562.75,32
20231129,182300,4562.50,4563.00,4562.50,4563.00,65
20231129,182400,4562.75,4562.75,4562.50,4562.75,18
20231129,182500,4562.75,4563.25,4562.75,4563.25,83
20231129,182600,4563.25,4564.00,4563.00,4563.25,123
20231129,182700,4563.25,4563.50,4563.25,4563.50,14
20231129,182800,4563.25,4563.75,4563.25,4563.75,31
20231129,182900,4563.75,4563.75,4563.25,4563.50,106
20231129,183000,4563.50,4563.50,4563.00,4563.25,88
20231129,183100,4563.25,4563.25,4563.00,4563.25,25
20231129,183200,4563.25,4563.25,4563.00,4563.00,38
20231129,183300,4563.25,4563.25,4562.75,4563.25,32
20231129,183400,4563.00,4563.00,4562.75,4562.75,18
20231129,183500,4562.75,4562.75,4562.50,4562.75,32
20231129,183600,4562.50,4563.00,4562.50,4563.00,53
20231129,183700,4563.00,4563.00,4562.75,4562.75,45
20231129,183800,4562.75,4563.00,4562.50,4562.75,51
20231129,183900,4562.75,4563.00,4562.75,4562.75,21
20231129,184000,4562.75,4563.00,4562.75,4562.75,29
20231129,184100,4562.75,4563.00,4562.75,4563.00,8
20231129,184200,4563.00,4563.00,4562.75,4562.75,16
20231129,184300,4562.75,4562.75,4562.50,4562.50,19
20231129,184400,4562.50,4562.75,4562.50,4562.75,70
20231129,184500,4562.50,4562.75,4562.50,4562.75,18
20231129,184600,4562.50,4562.75,4562.50,4562.50,16
20231129,184700,4562.50,4562.50,4562.25,4562.50,48
20231129,184800,4562.25,4562.50,4562.00,4562.25,88
20231129,184900,4562.25,4562.25,4561.75,4562.00,169
20231129,185000,4562.25,4562.25,4561.75,4562.00,76
20231129,185100,4562.25,4562.25,4561.75,4562.00,70
20231129,185200,4562.00,4562.00,4561.25,4561.25,134
20231129,185300,4561.25,4561.50,4561.25,4561.25,86
20231129,185400,4561.25,4561.50,4561.25,4561.50,16
20231129,185500,4561.50,4562.00,4561.50,4562.00,89
20231129,185600,4561.75,4562.25,4561.75,4562.25,60
20231129,185700,4562.00,4562.50,4562.00,4562.25,70
20231129,185800,4562.25,4562.50,4562.00,4562.25,43
20231129,185900,4562.25,4562.75,4562.25,4562.75,86
20231129,190000,4562.50,4563.00,4562.25,4563.00,167
20231129,190100,4562.75,4563.25,4562.75,4563.00,204
20231129,190200,4563.00,4563.50,4563.00,4563.25,105
20231129,190300,4563.25,4563.50,4563.00,4563.00,63
20231129,190400,4563.25,4563.25,4563.00,4563.00,62
20231129,190500,4563.00,4563.25,4562.75,4562.75,76
20231129,190600,4562.50,4563.00,4562.50,4562.75,61
20231129,190700,4563.00,4563.50,4563.00,4563.50,84
20231129,190800,4563.25,4563.50,4563.00,4563.25,41
20231129,190900,4563.25,4563.25,4563.00,4563.00,65
20231129,191000,4562.75,4562.75,4562.25,4562.25,111
20231129,191100,4562.25,4562.25,4561.75,4561.75,56
20231129,191200,4561.75,4562.00,4561.75,4562.00,58
20231129,191300,4561.75,4561.75,4561.25,4561.75,73
20231129,191400,4561.75,4561.75,4561.25,4561.25,29
20231129,191500,4561.25,4561.75,4561.25,4561.50,134
20231129,191600,4561.50,4562.25,4561.50,4561.75,154
20231129,191700,4562.00,4562.00,4561.75,4562.00,52
20231129,191800,4562.00,4562.25,4562.00,4562.00,29
20231129,191900,4561.75,4562.50,4561.75,4562.50,85
20231129,192000,4562.00,4562.00,4561.50,4561.50,54
20231129,192100,4561.75,4561.75,4561.25,4561.25,95
20231129,192200,4561.25,4562.00,4561.25,4561.75,38
20231129,192300,4561.75,4562.25,4561.75,4562.00,72
20231129,192400,4562.00,4562.25,4561.50,4561.50,66
20231129,192500,4561.75,4561.75,4561.75,4561.75,44
20231129,192600,4561.75,4562.00,4561.75,4562.00,46
20231129,192700,4561.75,4561.75,4561.75,4561.75,20
20231129,192800,4561.75,4562.00,4561.75,4561.75,54
20231129,192900,4561.75,4561.75,4561.50,4561.50,86
20231129,193000,4561.75,4561.75,4561.25,4561.50,26
20231129,193100,4561.50,4561.75,4561.25,4561.50,62
20231129,193200,4561.75,4562.25,4561.75,4562.25,61
20231129,193300,4562.25,4562.75,4562.00,4562.50,135
20231129,193400,4562.25,4563.00,4562.25,4562.50,91
20231129,193500,4562.50,4563.00,4562.50,4562.75,91
20231129,193600,4563.00,4563.25,4562.75,4563.25,289
20231129,193700,4563.25,4563.25,4563.00,4563.00,106
20231129,193800,4563.00,4563.00,4562.75,4562.75,129
20231129,193900,4562.75,4563.25,4562.75,4563.25,68
20231129,194000,4563.25,4563.50,4563.00,4563.25,100
20231129,194100,4563.00,4563.50,4563.00,4563.25,174
20231129,194200,4563.50,4563.50,4563.25,4563.25,42
20231129,194300,4563.50,4563.50,4563.25,4563.50,52
20231129,194400,4563.75,4564.00,4563.50,4563.75,199
20231129,194500,4563.75,4564.00,4563.50,4564.00,197
20231129,194600,4563.75,4563.75,4563.50,4563.75,90
20231129,194700,4563.75,4564.50,4563.75,4564.25,241
20231129,194800,4564.00,4564.25,4563.50,4563.50,125
20231129,194900,4563.50,4563.75,4563.00,4563.00,206
20231129,195000,4563.00,4564.00,4563.00,4563.75,94
20231129,195100,4563.75,4563.75,4563.50,4563.75,28
20231129,195200,4564.00,4564.50,4563.75,4564.00,145
20231129,195300,4563.75,4564.00,4563.50,4564.00,93
20231129,195400,4564.00,4564.00,4563.75,4563.75,37
20231129,195500,4563.75,4563.75,4563.25,4563.50,50
20231129,195600,4563.50,4563.50,4563.00,4563.00,42
20231129,195700,4563.25,4563.25,4562.50,4562.50,83
20231129,195800,4562.75,4563.00,4562.50,4563.00,53
20231129,195900,4563.00,4563.00,4562.50,4562.50,21
20231129,200000,4562.75,4562.75,4562.00,4562.25,108
20231129,200100,4562.25,4562.50,4562.00,4562.25,83
20231129,200200,4562.50,4562.75,4562.00,4562.25,171
20231129,200300,4562.00,4562.75,4562.00,4562.50,119
20231129,200400,4562.25,4562.50,4562.00,4562.25,61
20231129,200500,4562.25,4562.50,4562.00,4562.25,48
20231129,200600,4562.25,4562.25,4562.25,4562.25,38
20231129,200700,4562.00,4562.00,4561.25,4561.25,191
20231129,200800,4561.25,4561.75,4561.25,4561.75,32
20231129,200900,4561.75,4561.75,4561.50,4561.75,19
20231129,201000,4561.75,4561.75,4561.50,4561.75,32
20231129,201100,4561.75,4562.00,4561.50,4562.00,39
20231129,201200,4562.00,4562.50,4562.00,4562.25,44
20231129,201300,4562.25,4562.50,4562.25,4562.50,43
20231129,201400,4562.50,4562.50,4562.00,4562.50,42
20231129,201500,4562.25,4562.75,4562.25,4562.50,155
20231129,201600,4562.25,4562.75,4562.25,4562.75,25
20231129,201700,4562.50,4562.75,4562.25,4562.50,61
20231129,201800,4562.25,4562.25,4561.75,4561.75,140
20231129,201900,4562.00,4562.00,4561.50,4561.75,101
20231129,202000,4561.75,4562.50,4561.75,4562.50,50
20231129,202100,4562.75,4562.75,4562.50,4562.50,38
20231129,202200,4563.00,4563.50,4562.75,4563.25,72
20231129,202300,4563.25,4563.50,4563.25,4563.50,72
20231129,202400,4563.25,4563.50,4563.25,4563.25,56
20231129,202500,4563.25,4563.25,4562.75,4562.75,81
20231129,202600,4562.75,4562.75,4562.50,4562.50,56
20231129,202700,4562.25,4562.75,4562.25,4562.75,38
20231129,202800,4562.75,4563.00,4562.50,4562.50,18
20231129,202900,4562.50,4562.50,4562.00,4562.00,108
20231129,203000,4562.00,4562.00,4560.50,4561.75,723
20231129,203100,4561.75,4562.25,4561.25,4562.00,198
20231129,203200,4561.75,4562.25,4561.50,4562.00,84
20231129,203300,4562.00,4562.25,4561.75,4561.75,102
20231129,203400,4561.75,4562.00,4561.50,4561.75,37
20231129,203500,4561.50,4561.75,4561.50,4561.75,33
20231129,203600,4561.75,4561.75,4560.50,4560.75,112
20231129,203700,4560.75,4561.75,4560.50,4561.75,370
20231129,203800,4561.75,4562.50,4561.25,4561.25,223
20231129,203900,4561.25,4561.50,4561.25,4561.50,38
20231129,204000,4561.50,4561.75,4561.50,4561.50,60
20231129,204100,4561.25,4561.75,4561.25,4561.50,80
20231129,204200,4561.50,4561.75,4561.50,4561.75,57
